Sperm_Whales12_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales13_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales14_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales15_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales16_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales17_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales18_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales19_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales20_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales21_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales22_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales23_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales24_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales25_Nums,12,2984003.24897433,0,0,0,0,0,0,0,0,0,0
Sperm_Whales1_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales2_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales3_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales4_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales5_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales6_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales7_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales8_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales9_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales10_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales11_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales12_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales13_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales14_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales15_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales16_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales17_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales18_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales19_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales20_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales21_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales22_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales23_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales24_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales25_Nums,18,2361633.78162916,0,0,0,0,0,0,0,0,0,0
Sperm_Whales1_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales2_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales3_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales4_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales5_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales6_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales7_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales8_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales9_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales10_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales11_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales12_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales13_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales14_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales15_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales16_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales17_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales18_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales19_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales20_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales21_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales22_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales23_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales24_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales25_Nums,24,4200806.59304911,0,0,0,0,0,0,0,0,0,0
Sperm_Whales1_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales2_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales3_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales4_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales5_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales6_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales7_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales8_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales9_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales10_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales11_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales12_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales13_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales14_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales15_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales16_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales17_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales18_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales19_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales20_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales21_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales22_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales23_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales24_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales25_Nums,2,1641676.03248184,0,0,0,0,0,0,0,0,0,0
Sperm_Whales1_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales2_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales3_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales4_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales5_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales6_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales7_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales8_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales9_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales10_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales11_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales12_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales13_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales14_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales15_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales16_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales17_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales18_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales19_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales20_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales21_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales22_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales23_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales24_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales25_Nums,8,4090448.37322872,0,0,0,0,0,0,0,0,0,0
Sperm_Whales1_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales2_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales3_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales4_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales5_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales6_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales7_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales8_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales9_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales10_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales11_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales12_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales13_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales14_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales15_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales16_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales17_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales18_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales19_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales20_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales21_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales22_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales23_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales24_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales25_Nums,14,3889186.88771343,0,0,0,0,0,0,0,0,0,0
Sperm_Whales1_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales2_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales3_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales4_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales5_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales6_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales7_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales8_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales9_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales10_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales11_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales12_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales13_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales14_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales15_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales16_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales17_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales18_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales19_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales20_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales21_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales22_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales23_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales24_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales25_Nums,20,3132594.39228719,0,0,0,0,0,0,0,0,0,0
Sperm_Whales1_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales2_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales3_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales4_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales5_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales6_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales7_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales8_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales9_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales10_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales11_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales12_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales13_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales14_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales15_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales16_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales17_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
Sperm_Whales18_Nums,3,6582930.74117723,0,0,0,0,0,0,0,0,0,0
